time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
13.951,0.3745,0.4047,0.0302,-0.014,47.54491063191396
14.001,0.3732,0.4047,0.0315,-0.014,47.54887456330385
14.053,0.3729,0.4047,0.0318,-0.014,47.54887456330385
14.102,0.3724,0.4047,0.0323,-0.012,47.5089079914889
14.152,0.3721,0.4047,0.0326,-0.012,47.5089079914889
14.202,0.371,0.4047,0.0337,-0.012,47.537048283486
14.252,0.3706,0.4047,0.0341,-0.012,47.537048283486
14.302,0.3692,0.4047,0.0355,-0.012,47.575509780851895
14.352,0.3685,0.4047,0.0362,-0.012,47.575509780851895
14.402,0.3681,0.4047,0.0366,-0.0102,47.54391613829726
14.452,0.3672,0.4047,0.0375,-0.0102,47.5621111451614
14.502,0.3666,0.4047,0.0381,-0.012,47.5621111451614
14.552,0.3661,0.4047,0.0386,-0.012,47.553869538298365
14.602,0.3654,0.4047,0.0393,-0.014,47.553869538298365
14.652,0.3643,0.4047,0.0404,-0.014,47.59850118085008
14.702,0.3639,0.4047,0.0408,-0.014,47.538344164516175
14.752,0.3631,0.4047,0.0416,-0.014,47.538344164516175
14.802,0.3627,0.4047,0.042,-0.012,47.576263887234575
14.852,0.3625,0.4047,0.0422,-0.012,47.576263887234575
14.902,0.3618,0.4047,0.0429,-0.012,47.56613904042504
14.952,0.3609,0.4047,0.0438,-0.014,47.5953629451614
15.002,0.3604,0.4047,0.0443,-0.014,47.5953629451614
15.052,0.3602,0.4047,0.0445,-0.01,47.56559934255348
15.102,0.3588,0.4047,0.0459,-0.01,47.56559934255348
15.152,0.3584,0.4047,0.0463,-0.01,47.632062180850085
15.202,0.3581,0.4047,0.0466,-0.008,47.56400024838713
15.252,0.357,0.4047,0.0477,-0.01,47.56400024838713
15.302,0.3569,0.4047,0.0478,-0.01,47.610529687234575
15.352,0.3563,0.4047,0.0484,-0.01,47.610529687234575
15.402,0.3554,0.4047,0.0493,-0.01,47.63412133404174
15.452,0.3551,0.4047,0.0496,-0.008,47.582202848387126
15.502,0.3541,0.4047,0.0506,-0.012,47.582202848387126
15.552,0.3539,0.4047,0.0508,-0.008,47.629014287234575
