time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
11.155,44.005,43.80211639404297,0.8302,0.2101,-7.152941176470589
11.205,43.858,43.80211639404297,0.83,0.2101,-7.105882352941176
11.255,43.761,43.80211639404297,0.8299,0.2101,-7.105882352941176
11.305,43.663,45.3021125793457,0.8299,0.2101,0.0
11.355,43.663,45.3021125793457,0.8298,0.2101,0.0
11.405,43.712,45.3021125793457,0.8296,0.2101,7.670588235294118
11.456,43.932,45.3021125793457,0.8294,0.2101,7.670588235294118
11.505,44.005,45.3021125793457,0.829,0.2101,7.670588235294118
11.555,44.42,45.3021125793457,0.8287,0.2101,7.576470588235294
11.605,44.811,45.3021125793457,0.8286,0.2101,7.529411764705882
11.655,44.908,45.3021125793457,0.828,0.2101,7.529411764705882
11.705,45.421,45.3021125793457,0.8276,0.2101,7.247058823529412
11.755,45.885,45.3021125793457,0.8272,0.2101,7.247058823529412
11.805,46.569,45.3021125793457,0.8264,0.2101,-7.105882352941176
11.855,45.958,45.3021125793457,0.8262,0.2101,-7.294117647058823
11.905,46.349,45.3021125793457,0.8251,0.2101,-7.294117647058823
11.955,46.203,45.3021125793457,0.8245,0.2101,-7.294117647058823
12.005,46.349,45.3021125793457,0.8245,0.2101,-7.294117647058823
12.056,46.349,45.3021125793457,0.8234,0.2101,-7.3882352941176475
12.105,45.836,45.3021125793457,0.8227,0.2101,-7.435294117647059
12.155,46.056,45.3021125793457,0.8212,0.2101,-7.435294117647059
12.205,45.812,45.3021125793457,0.8205,0.2101,-7.247058823529412
12.255,45.348,45.3021125793457,0.8196,0.2101,-7.247058823529412
12.305,45.446,43.80211639404297,0.8186,0.2101,-7.247058823529412
12.355,45.543,43.80211639404297,0.8176,0.2101,0.0
12.405,45.543,43.80211639404297,0.8157,0.2101,0.0
12.455,45.543,43.80211639404297,0.8141,0.2101,-7.7176470588235295
12.505,45.446,43.80211639404297,0.8134,0.2101,-7.7176470588235295
12.555,44.786,43.80211639404297,0.8118,0.2101,-7.7176470588235295
12.605,45.226,43.80211639404297,0.8103,0.2101,-7.670588235294118
