time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps
159.128,0.6755,0.6527,-0.0228,-0.004
159.178,0.6753,0.6527,-0.0226,-0.004
159.228,0.675,0.6527,-0.0223,-0.004
159.278,0.6744,0.6527,-0.0217,-0.006
159.328,0.6744,0.6527,-0.0217,-0.004
159.378,0.6738,0.6527,-0.0211,-0.006
159.428,0.6737,0.6527,-0.021,-0.004
159.478,0.6735,0.6527,-0.0208,-0.004
159.528,0.6734,0.6527,-0.0207,-0.004
159.578,0.6726,0.6527,-0.0199,-0.004
159.628,0.6723,0.6527,-0.0196,-0.006
159.678,0.6722,0.6527,-0.0195,-0.004
159.728,0.6722,0.6527,-0.0195,-0.002
159.778,0.672,0.6527,-0.0193,-0.004
159.828,0.6713,0.6527,-0.0186,-0.004
159.878,0.6712,0.6527,-0.0185,-0.004
159.928,0.6711,0.6527,-0.0184,-0.002
159.978,0.6703,0.6527,-0.0176,-0.004
160.028,0.6697,0.6527,-0.017,-0.004
160.078,0.6696,0.6527,-0.0169,-0.002
160.13,0.6693,0.6527,-0.0166,-0.004
160.179,0.6688,0.6527,-0.0161,-0.0058
160.229,0.6685,0.6527,-0.0158,-0.006
160.279,0.6675,0.6527,-0.0148,-0.006
160.329,0.6672,0.6527,-0.0145,-0.006
160.379,0.6672,0.6527,-0.0145,-0.006
160.429,0.6665,0.6527,-0.0138,-0.006
160.479,0.6662,0.6527,-0.0135,-0.006
160.529,0.6656,0.6527,-0.0129,-0.006
160.579,0.6648,0.6527,-0.0121,-0.0102
160.629,0.6638,0.6527,-0.0111,-0.012
160.679,0.6638,0.6527,-0.0111,-0.012
160.729,0.6631,0.6527,-0.0104,-0.012
160.779,0.6628,0.6527,-0.0101,-0.012
160.829,0.6619,0.6527,-0.0092,-0.014
160.879,0.6612,0.6527,-0.0085,-0.014
160.929,0.6608,0.6527,-0.0081,-0.014
160.979,0.6607,0.6527,-0.008,-0.014
161.029,0.66,0.6527,-0.0073,-0.014
161.079,0.6591,0.6527,-0.0064,-0.014
161.129,0.659,0.6527,-0.0063,-0.014
161.179,0.6577,0.6527,-0.005,-0.014
161.229,0.6571,0.6527,-0.0044,-0.014
161.279,0.6565,0.6527,-0.0038,-0.012
161.329,0.6565,0.6527,-0.0038,-0.012
161.379,0.6551,0.6527,-0.0024,-0.012
161.429,0.6548,0.6527,-0.0021,-0.012
161.479,0.6542,0.6527,-0.0015,-0.012
161.529,0.6532,0.6527,-0.0005,-0.012
161.579,0.6528,0.6527,-0.0001,-0.012
161.629,0.6526,0.6527,0.0001,-0.012
161.679,0.6519,0.6527,0.0008,-0.012
161.729,0.6512,0.6527,0.0015,-0.012
161.779,0.6512,0.6527,0.0015,-0.012
161.829,0.6502,0.6527,0.0025,-0.012
161.879,0.6494,0.6527,0.0033,-0.014
161.929,0.6492,0.6527,0.0035,-0.014
161.979,0.6488,0.6527,0.0039,-0.008
162.029,0.6484,0.6527,0.0043,-0.008
162.079,0.6479,0.6527,0.0048,-0.01
162.131,0.6477,0.6527,0.005,-0.008
162.18,0.6469,0.6527,0.0058,-0.008
162.23,0.6467,0.6527,0.006,-0.008
162.28,0.6467,0.6527,0.006,-0.008
162.33,0.6463,0.6527,0.0064,-0.008
162.38,0.6461,0.6527,0.0066,-0.008
162.43,0.6456,0.6527,0.0071,-0.008
162.48,0.6455,0.6527,0.0072,-0.004
162.53,0.6455,0.6527,0.0072,-0.004
162.58,0.6455,0.6527,0.0072,-0.004
162.63,0.6455,0.6527,0.0072,-0.002
162.68,0.6455,0.6527,0.0072,0.0
162.73,0.6455,0.6527,0.0072,0.0
162.78,0.6456,0.6527,0.0071,0.0
162.83,0.6456,0.6527,0.0071,0.0
162.88,0.6456,0.6527,0.0071,0.0
162.93,0.6458,0.6527,0.0069,0.0
162.98,0.6459,0.6527,0.0068,0.0
163.03,0.6466,0.6527,0.0061,0.0
163.08,0.6466,0.6527,0.0061,0.0
163.13,0.6468,0.6527,0.0059,0.002
163.18,0.6469,0.6527,0.0058,0.002
163.23,0.6472,0.6527,0.0055,0.002
163.28,0.6478,0.6527,0.0049,0.004
163.33,0.6478,0.6527,0.0049,0.004
163.38,0.6484,0.6527,0.0043,0.004
163.43,0.649,0.6527,0.0037,0.006
163.48,0.6493,0.6527,0.0034,0.006
163.53,0.6497,0.6527,0.003,0.006
163.58,0.6504,0.6527,0.0023,0.008
163.63,0.6507,0.6527,0.002,0.008
163.68,0.6513,0.6527,0.0014,0.012
163.73,0.6518,0.6527,0.0009,0.01
163.78,0.6521,0.6527,0.0006,0.01
163.83,0.6525,0.6527,0.0002,0.008
163.88,0.6532,0.6527,-0.0005,0.008
163.93,0.6537,0.6527,-0.001,0.01
163.98,0.654,0.6527,-0.0013,0.01
164.03,0.6547,0.6527,-0.002,0.01
164.08,0.655,0.6527,-0.0023,0.01
164.132,0.6556,0.6527,-0.0029,0.01
164.181,0.656,0.6527,-0.0033,0.0082
164.231,0.6561,0.6527,-0.0034,0.0082
164.281,0.6564,0.6527,-0.0037,0.0082
164.331,0.6566,0.6527,-0.0039,0.006
164.381,0.6571,0.6527,-0.0044,0.006
164.431,0.6572,0.6527,-0.0045,0.006
164.481,0.6574,0.6527,-0.0047,0.006
164.531,0.6575,0.6527,-0.0048,0.004
164.581,0.658,0.6527,-0.0053,0.004
164.631,0.6583,0.6527,-0.0056,0.004
164.681,0.6583,0.6527,-0.0056,0.004
164.731,0.6584,0.6527,-0.0057,0.004
164.781,0.6585,0.6527,-0.0058,0.002
164.831,0.6585,0.6527,-0.0058,0.002
164.881,0.6588,0.6527,-0.0061,0.002
164.931,0.6588,0.6527,-0.0061,0.002
164.981,0.6589,0.6527,-0.0062,0.002
165.031,0.6589,0.6527,-0.0062,0.002
165.081,0.6589,0.6527,-0.0062,0.0
165.131,0.659,0.6527,-0.0063,0.002
165.181,0.6592,0.6527,-0.0065,0.002
165.231,0.6593,0.6527,-0.0066,0.002
165.281,0.6596,0.6527,-0.0069,0.002
165.331,0.6597,0.6527,-0.007,0.002
165.381,0.6599,0.6527,-0.0072,0.002
165.431,0.6599,0.6527,-0.0072,0.002
165.481,0.6602,0.6527,-0.0075,0.002
165.531,0.6603,0.6527,-0.0076,0.002
165.581,0.6608,0.6527,-0.0081,0.004
165.631,0.6609,0.6527,-0.0082,0.002
165.681,0.661,0.6527,-0.0083,0.002
165.731,0.6614,0.6527,-0.0087,0.002
165.781,0.6616,0.6527,-0.0089,0.004
165.831,0.6618,0.6527,-0.0091,0.004
165.881,0.6627,0.6527,-0.01,0.004
165.931,0.6632,0.6527,-0.0105,0.004
165.981,0.6636,0.6527,-0.0109,0.008
166.031,0.6639,0.6527,-0.0112,0.006
166.081,0.6647,0.6527,-0.012,0.008
166.133,0.6647,0.6527,-0.012,0.008
166.182,0.6654,0.6527,-0.0127,0.008
166.232,0.6657,0.6527,-0.013,0.008
166.282,0.6664,0.6527,-0.0137,0.01
166.332,0.6668,0.6527,-0.0141,0.008
166.382,0.6674,0.6527,-0.0147,0.008
166.432,0.6681,0.6527,-0.0154,0.012
166.482,0.6683,0.6527,-0.0156,0.012
166.532,0.669,0.6527,-0.0163,0.012
166.582,0.6699,0.6527,-0.0172,0.014
166.632,0.6705,0.6527,-0.0178,0.012
166.682,0.671,0.6527,-0.0183,0.012
166.732,0.6716,0.6527,-0.0189,0.012
166.782,0.6717,0.6527,-0.019,0.012
166.832,0.6722,0.6527,-0.0195,0.012
166.882,0.6726,0.6527,-0.0199,0.01
166.932,0.6729,0.6527,-0.0202,0.01
166.982,0.6737,0.6527,-0.021,0.01
167.032,0.6739,0.6527,-0.0212,0.01
167.082,0.6742,0.6527,-0.0215,0.008
167.132,0.6743,0.6527,-0.0216,0.006
167.182,0.6747,0.6527,-0.022,0.006
167.232,0.6748,0.6527,-0.0221,0.006
167.282,0.6754,0.6527,-0.0227,0.006
167.332,0.6756,0.6527,-0.0229,0.006
167.382,0.6757,0.6527,-0.023,0.004
167.432,0.6758,0.6527,-0.0231,0.004
167.482,0.6761,0.6527,-0.0234,0.004
167.532,0.6761,0.6527,-0.0234,0.002
167.582,0.6761,0.6527,-0.0234,0.002
167.632,0.6761,0.6527,-0.0234,0.002
167.682,0.6761,0.6527,-0.0234,0.002
167.732,0.6761,0.6527,-0.0234,0.0
167.782,0.6761,0.6527,-0.0234,0.0
167.832,0.6761,0.6527,-0.0234,0.0
167.882,0.6761,0.6527,-0.0234,0.0
167.932,0.6761,0.6527,-0.0234,0.0
167.982,0.6761,0.6527,-0.0234,0.0
168.032,0.6761,0.6527,-0.0234,0.0
168.082,0.6758,0.6527,-0.0231,0.0
168.134,0.6758,0.6527,-0.0231,0.0
168.183,0.6758,0.6527,-0.0231,0.0
168.233,0.6758,0.6527,-0.0231,0.0
168.283,0.6758,0.6527,-0.0231,0.0
168.333,0.6757,0.6527,-0.023,0.0
168.383,0.6757,0.6527,-0.023,0.0
168.433,0.6757,0.6527,-0.023,0.0
168.483,0.6757,0.6527,-0.023,0.0
168.533,0.6758,0.6527,-0.0231,0.0
168.583,0.6758,0.6527,-0.0231,0.0
168.633,0.6759,0.6527,-0.0232,0.0
168.683,0.6759,0.6527,-0.0232,0.0
168.733,0.6759,0.6527,-0.0232,0.0
168.783,0.6759,0.6527,-0.0232,0.0
168.833,0.676,0.6527,-0.0233,0.0
168.883,0.6761,0.6527,-0.0234,0.0
168.933,0.6762,0.6527,-0.0235,0.002
168.983,0.6762,0.6527,-0.0235,0.0
169.033,0.6763,0.6527,-0.0236,0.002
169.083,0.6764,0.6527,-0.0237,0.002
169.133,0.6764,0.6527,-0.0237,0.002
169.183,0.6764,0.6527,-0.0237,0.002
169.233,0.6764,0.6527,-0.0237,0.002
169.283,0.6764,0.6527,-0.0237,0.0
169.333,0.6764,0.6527,-0.0237,0.0
169.383,0.6764,0.6527,-0.0237,0.0
169.433,0.6764,0.6527,-0.0237,0.0
169.483,0.6764,0.6527,-0.0237,0.0
169.533,0.6764,0.6527,-0.0237,0.0
169.583,0.6764,0.6527,-0.0237,0.0
169.633,0.6764,0.6527,-0.0237,0.0
169.683,0.6764,0.6527,-0.0237,0.0
169.733,0.6763,0.6527,-0.0236,0.0
169.783,0.6759,0.6527,-0.0232,0.0
169.833,0.6757,0.6527,-0.023,0.0
169.883,0.6757,0.6527,-0.023,0.0
169.933,0.6754,0.6527,-0.0227,0.0
169.983,0.6747,0.6527,-0.022,-0.002
170.033,0.6747,0.6527,-0.022,-0.002
170.083,0.6742,0.6527,-0.0215,-0.004
170.135,0.6742,0.6527,-0.0215,-0.004
170.184,0.674,0.6527,-0.0213,-0.0041
170.234,0.6739,0.6527,-0.0212,-0.004
170.284,0.6731,0.6527,-0.0204,-0.0041
170.334,0.6725,0.6527,-0.0198,-0.006
170.384,0.6724,0.6527,-0.0197,-0.0041
170.434,0.6719,0.6527,-0.0192,-0.0041
170.484,0.6717,0.6527,-0.019,-0.0041
170.534,0.6712,0.6527,-0.0185,-0.0041
170.584,0.671,0.6527,-0.0183,-0.0041
170.634,0.6703,0.6527,-0.0176,-0.01
170.684,0.67,0.6527,-0.0173,-0.01
170.734,0.6696,0.6527,-0.0169,-0.008
170.784,0.6695,0.6527,-0.0168,-0.006
170.834,0.6693,0.6527,-0.0166,-0.006
170.884,0.6693,0.6527,-0.0166,-0.004
170.934,0.6687,0.6527,-0.016,-0.006
170.984,0.6687,0.6527,-0.016,-0.004
171.034,0.6685,0.6527,-0.0158,-0.004
171.084,0.6683,0.6527,-0.0156,-0.004
171.134,0.6682,0.6527,-0.0155,-0.004
171.184,0.668,0.6527,-0.0153,-0.004
171.234,0.6677,0.6527,-0.015,-0.004
171.284,0.6677,0.6527,-0.015,-0.004
171.334,0.6677,0.6527,-0.015,-0.004
171.384,0.6677,0.6527,-0.015,-0.002
171.434,0.6677,0.6527,-0.015,-0.002
171.484,0.6677,0.6527,-0.015,0.0
171.534,0.6677,0.6527,-0.015,0.0
171.584,0.6677,0.6527,-0.015,0.0
171.634,0.6678,0.6527,-0.0151,0.0
171.684,0.6682,0.6527,-0.0155,0.0
171.734,0.6683,0.6527,-0.0156,0.0
171.784,0.6686,0.6527,-0.0159,0.0
171.834,0.6688,0.6527,-0.0161,0.002
171.884,0.6692,0.6527,-0.0165,0.002
171.934,0.6693,0.6527,-0.0166,0.002
171.984,0.6696,0.6527,-0.0169,0.004
172.034,0.6708,0.6527,-0.0181,0.006
172.084,0.6708,0.6527,-0.0181,0.006
172.136,0.6713,0.6527,-0.0186,0.006
172.185,0.6719,0.6527,-0.0192,0.006
172.235,0.6722,0.6527,-0.0195,0.006
172.285,0.6724,0.6527,-0.0197,0.006
172.335,0.6729,0.6527,-0.0202,0.006
172.385,0.6733,0.6527,-0.0206,0.008
172.435,0.674,0.6527,-0.0213,0.0096
172.485,0.6741,0.6527,-0.0214,0.008
172.535,0.6748,0.6527,-0.0221,0.0096
172.585,0.6756,0.6527,-0.0229,0.01
172.635,0.6757,0.6527,-0.023,0.008
172.685,0.6764,0.6527,-0.0237,0.01
172.735,0.6767,0.6527,-0.024,0.01
172.785,0.6777,0.6527,-0.025,0.014
172.835,0.6782,0.6527,-0.0255,0.014
172.885,0.6784,0.6527,-0.0257,0.01
172.935,0.6791,0.6527,-0.0264,0.014
172.985,0.6794,0.6527,-0.0267,0.01
173.035,0.6799,0.6527,-0.0272,0.01
173.085,0.6803,0.6527,-0.0276,0.01
173.135,0.6806,0.6527,-0.0279,0.008
173.185,0.6811,0.6527,-0.0284,0.01
173.235,0.6812,0.6527,-0.0285,0.008
173.285,0.6813,0.6527,-0.0286,0.006
173.335,0.6821,0.6527,-0.0294,0.008
173.385,0.6824,0.6527,-0.0297,0.006
173.435,0.6824,0.6527,-0.0297,0.006
173.485,0.683,0.6527,-0.0303,0.006
173.535,0.6831,0.6527,-0.0304,0.006
173.585,0.6833,0.6527,-0.0306,0.004
173.635,0.6833,0.6527,-0.0306,0.002
173.685,0.6841,0.6527,-0.0314,0.004
173.735,0.6842,0.6527,-0.0315,0.004
173.785,0.6845,0.6527,-0.0318,0.004
173.835,0.6848,0.6527,-0.0321,0.004
173.885,0.6848,0.6527,-0.0321,0.004
173.935,0.6851,0.6527,-0.0324,0.004
173.985,0.6851,0.6527,-0.0324,0.004
174.035,0.6851,0.6527,-0.0324,0.002
174.085,0.6855,0.6527,-0.0328,0.006
174.137,0.6855,0.6527,-0.0328,0.002
174.186,0.6856,0.6527,-0.0329,0.002
174.236,0.6856,0.6527,-0.0329,0.0
174.286,0.6857,0.6527,-0.033,0.0
174.336,0.6857,0.6527,-0.033,0.0
174.386,0.6857,0.6527,-0.033,0.0
174.436,0.6857,0.6527,-0.033,0.0
174.486,0.6857,0.6527,-0.033,0.0
174.536,0.6858,0.6527,-0.0331,0.0
174.586,0.6858,0.6527,-0.0331,0.0
174.636,0.686,0.6527,-0.0333,0.0
174.686,0.686,0.6527,-0.0333,0.0
174.736,0.6861,0.6527,-0.0334,0.0
174.786,0.6861,0.6527,-0.0334,0.0
174.836,0.6864,0.6527,-0.0337,0.0
174.886,0.6865,0.6527,-0.0338,0.002
174.936,0.6867,0.6527,-0.034,0.002
174.986,0.687,0.6527,-0.0343,0.002
175.036,0.6871,0.6527,-0.0344,0.002
175.086,0.6874,0.6527,-0.0347,0.002
175.136,0.6875,0.6527,-0.0348,0.002
175.186,0.6876,0.6527,-0.0349,0.002
175.236,0.688,0.6527,-0.0353,0.004
175.286,0.6885,0.6527,-0.0358,0.004
175.336,0.6888,0.6527,-0.0361,0.006
175.386,0.6894,0.6527,-0.0367,0.006
175.436,0.6895,0.6527,-0.0368,0.006
175.486,0.6902,0.6527,-0.0375,0.006
175.536,0.6909,0.6527,-0.0382,0.008
175.586,0.691,0.6527,-0.0383,0.008
175.636,0.6916,0.6527,-0.0389,0.01
175.686,0.6927,0.6527,-0.04,0.012
175.736,0.6929,0.6527,-0.0402,0.012
175.786,0.6937,0.6527,-0.041,0.012
175.836,0.6946,0.6527,-0.0419,0.014
175.886,0.6947,0.6527,-0.042,0.014
175.936,0.6954,0.6527,-0.0427,0.014
175.986,0.6965,0.6527,-0.0438,0.014
176.036,0.6972,0.6527,-0.0445,0.014
176.086,0.6979,0.6527,-0.0452,0.014
176.138,0.6983,0.6527,-0.0456,0.014
176.187,0.6987,0.6527,-0.046,0.014
176.237,0.6994,0.6527,-0.0467,0.014
176.287,0.7,0.6527,-0.0473,0.014
176.337,0.7009,0.6527,-0.0482,0.014
176.387,0.7014,0.6527,-0.0487,0.014
176.437,0.7015,0.6527,-0.0488,0.012
176.487,0.7023,0.6527,-0.0496,0.012
176.537,0.7024,0.6527,-0.0497,0.01
176.587,0.7026,0.6527,-0.0499,0.01
176.637,0.7032,0.6527,-0.0505,0.012
176.687,0.7037,0.6527,-0.051,0.01
176.737,0.7037,0.6527,-0.051,0.01
176.787,0.704,0.6527,-0.0513,0.006
176.837,0.704,0.6527,-0.0513,0.004
176.887,0.704,0.6527,-0.0513,0.004
176.937,0.704,0.6527,-0.0513,0.002
176.987,0.704,0.6527,-0.0513,0.0
177.037,0.704,0.6527,-0.0513,0.0
177.087,0.704,0.6527,-0.0513,0.0
177.137,0.704,0.6527,-0.0513,0.0
177.187,0.704,0.6527,-0.0513,0.0
177.237,0.704,0.6527,-0.0513,0.0
177.287,0.704,0.6527,-0.0513,0.0
177.337,0.7039,0.6527,-0.0512,0.0
177.387,0.7036,0.6527,-0.0509,0.0
177.437,0.7036,0.6527,-0.0509,0.0
177.487,0.703,0.6527,-0.0503,0.0
177.537,0.703,0.6527,-0.0503,0.0
177.587,0.703,0.6527,-0.0503,0.0
177.637,0.7027,0.6527,-0.05,0.0
177.687,0.7025,0.6527,-0.0498,-0.002
177.737,0.7021,0.6527,-0.0494,-0.004
177.787,0.7021,0.6527,-0.0494,-0.004
177.837,0.7015,0.6527,-0.0488,-0.004
177.887,0.7014,0.6527,-0.0487,-0.004
177.937,0.7014,0.6527,-0.0487,-0.002
177.987,0.7011,0.6527,-0.0484,-0.004
178.037,0.7009,0.6527,-0.0482,-0.004
178.087,0.7005,0.6527,-0.0478,-0.004
178.139,0.6999,0.6527,-0.0472,-0.006
178.188,0.6999,0.6527,-0.0472,-0.004
178.238,0.6997,0.6527,-0.047,-0.004
178.288,0.6995,0.6527,-0.0468,-0.004
178.338,0.6991,0.6527,-0.0464,-0.004
178.388,0.699,0.6527,-0.0463,-0.004
178.438,0.6989,0.6527,-0.0462,-0.004
178.488,0.6986,0.6527,-0.0459,-0.004
178.538,0.6984,0.6527,-0.0457,-0.004
178.588,0.698,0.6527,-0.0453,-0.004
178.638,0.6979,0.6527,-0.0452,-0.004
178.688,0.6978,0.6527,-0.0451,-0.004
178.738,0.6975,0.6527,-0.0448,-0.004
178.788,0.6974,0.6527,-0.0447,-0.002
178.838,0.697,0.6527,-0.0443,-0.004
178.888,0.6969,0.6527,-0.0442,-0.004
178.938,0.6965,0.6527,-0.0438,-0.004
178.988,0.6965,0.6527,-0.0438,-0.002
179.038,0.6964,0.6527,-0.0437,-0.002
179.088,0.6963,0.6527,-0.0436,-0.002
179.138,0.6962,0.6527,-0.0435,-0.002
179.188,0.6959,0.6527,-0.0432,-0.002
179.238,0.6958,0.6527,-0.0431,-0.002
179.288,0.6953,0.6527,-0.0426,-0.002
179.338,0.6951,0.6527,-0.0424,-0.002
179.388,0.6949,0.6527,-0.0422,-0.002
179.438,0.6947,0.6527,-0.042,-0.004
179.488,0.6947,0.6527,-0.042,-0.004
179.538,0.6946,0.6527,-0.0419,-0.004
179.588,0.6946,0.6527,-0.0419,-0.004
179.638,0.6944,0.6527,-0.0417,-0.004
179.688,0.6944,0.6527,-0.0417,-0.004
179.738,0.6944,0.6527,-0.0417,-0.002
179.788,0.6941,0.6527,-0.0414,-0.002
179.838,0.6939,0.6527,-0.0412,-0.002
179.888,0.6939,0.6527,-0.0412,0.0
179.938,0.6936,0.6527,-0.0409,-0.002
179.988,0.6935,0.6527,-0.0408,-0.002
180.038,0.6934,0.6527,-0.0407,-0.002
180.088,0.6931,0.6527,-0.0404,-0.002
180.14,0.693,0.6527,-0.0403,-0.002
180.189,0.693,0.6527,-0.0403,-0.002
180.239,0.6929,0.6527,-0.0402,-0.002
180.289,0.6924,0.6527,-0.0397,-0.002
180.339,0.6922,0.6527,-0.0395,-0.002
180.389,0.692,0.6527,-0.0393,-0.002
180.439,0.6919,0.6527,-0.0392,-0.002
180.489,0.6917,0.6527,-0.039,-0.004
180.539,0.6916,0.6527,-0.0389,-0.002
180.589,0.6916,0.6527,-0.0389,-0.002
180.639,0.6914,0.6527,-0.0387,-0.004
180.689,0.6914,0.6527,-0.0387,-0.004
180.739,0.6913,0.6527,-0.0386,-0.002
180.789,0.6912,0.6527,-0.0385,-0.002
180.839,0.6908,0.6527,-0.0381,-0.002
180.889,0.6908,0.6527,-0.0381,-0.002
180.939,0.6908,0.6527,-0.0381,-0.002
180.989,0.6906,0.6527,-0.0379,-0.002
181.039,0.6902,0.6527,-0.0375,-0.002
181.089,0.6902,0.6527,-0.0375,-0.002
181.139,0.6901,0.6527,-0.0374,-0.002
181.189,0.6899,0.6527,-0.0372,-0.002
181.239,0.6899,0.6527,-0.0372,-0.002
181.289,0.6899,0.6527,-0.0372,0.0
181.339,0.6899,0.6527,-0.0372,0.0
181.389,0.6898,0.6527,-0.0371,-0.002
181.439,0.6898,0.6527,-0.0371,0.0
181.489,0.6898,0.6527,-0.0371,0.0
181.539,0.6897,0.6527,-0.037,0.0
181.589,0.6897,0.6527,-0.037,0.0
181.639,0.6897,0.6527,-0.037,0.0
181.689,0.6895,0.6527,-0.0368,0.0
181.739,0.6895,0.6527,-0.0368,0.0
181.789,0.6895,0.6527,-0.0368,0.0
181.839,0.6895,0.6527,-0.0368,0.0
181.889,0.6896,0.6527,-0.0369,0.0
181.939,0.6896,0.6527,-0.0369,0.0
181.989,0.6895,0.6527,-0.0368,0.0
182.039,0.6895,0.6527,-0.0368,0.0
182.089,0.6895,0.6527,-0.0368,0.0
182.141,0.6895,0.6527,-0.0368,0.0
182.19,0.6895,0.6527,-0.0368,0.0
182.24,0.6895,0.6527,-0.0368,0.0
182.29,0.6895,0.6527,-0.0368,0.0
182.34,0.6894,0.6527,-0.0367,0.0
182.39,0.6893,0.6527,-0.0366,0.0
182.44,0.6893,0.6527,-0.0366,0.0
182.49,0.6892,0.6527,-0.0365,0.0
182.54,0.6891,0.6527,-0.0364,0.0
182.59,0.6891,0.6527,-0.0364,0.0
182.64,0.6891,0.6527,-0.0364,0.0
182.69,0.689,0.6527,-0.0363,-0.002
182.74,0.689,0.6527,-0.0363,-0.002
182.79,0.6889,0.6527,-0.0362,-0.002
182.84,0.6888,0.6527,-0.0361,-0.002
182.89,0.6888,0.6527,-0.0361,-0.002
182.94,0.6887,0.6527,-0.036,-0.002
182.99,0.6885,0.6527,-0.0358,-0.002
183.04,0.6884,0.6527,-0.0357,-0.002
183.09,0.6883,0.6527,-0.0356,-0.002
183.14,0.6879,0.6527,-0.0352,-0.002
183.19,0.6878,0.6527,-0.0351,-0.002
183.24,0.6877,0.6527,-0.035,-0.002
183.29,0.6875,0.6527,-0.0348,-0.002
183.34,0.6873,0.6527,-0.0346,-0.002
183.39,0.6872,0.6527,-0.0345,-0.002
183.44,0.6869,0.6527,-0.0342,-0.002
183.49,0.6868,0.6527,-0.0341,-0.002
183.54,0.6866,0.6527,-0.0339,-0.004
183.59,0.6866,0.6527,-0.0339,-0.002
183.64,0.6861,0.6527,-0.0334,-0.004
183.69,0.6852,0.6527,-0.0325,-0.004
183.74,0.6851,0.6527,-0.0324,-0.004
183.79,0.6849,0.6527,-0.0322,-0.004
183.84,0.6848,0.6527,-0.0321,-0.004
183.89,0.6846,0.6527,-0.0319,-0.004
183.94,0.6844,0.6527,-0.0317,-0.004
183.99,0.6843,0.6527,-0.0316,-0.004
184.04,0.6836,0.6527,-0.0309,-0.004
184.09,0.6836,0.6527,-0.0309,-0.004
184.142,0.6835,0.6527,-0.0308,-0.002
184.191,0.6829,0.6527,-0.0302,-0.004
184.241,0.6823,0.6527,-0.0296,-0.004
184.291,0.6819,0.6527,-0.0292,-0.004
184.341,0.6817,0.6527,-0.029,-0.004
184.391,0.6815,0.6527,-0.0288,-0.004
184.441,0.6813,0.6527,-0.0286,-0.004
184.491,0.6806,0.6527,-0.0279,-0.004
184.541,0.6803,0.6527,-0.0276,-0.006
184.591,0.6799,0.6527,-0.0272,-0.008
184.641,0.6798,0.6527,-0.0271,-0.006
184.691,0.6794,0.6527,-0.0267,-0.006
184.741,0.6794,0.6527,-0.0267,-0.004
184.791,0.6792,0.6527,-0.0265,-0.004
184.841,0.6788,0.6527,-0.0261,-0.006
184.891,0.6788,0.6527,-0.0261,-0.006
184.941,0.6783,0.6527,-0.0256,-0.006
184.991,0.6779,0.6527,-0.0252,-0.008
185.041,0.6778,0.6527,-0.0251,-0.004
185.091,0.6777,0.6527,-0.025,-0.004
185.141,0.6775,0.6527,-0.0248,-0.004
185.191,0.6774,0.6527,-0.0247,-0.004
185.241,0.6773,0.6527,-0.0246,-0.002
185.291,0.6773,0.6527,-0.0246,-0.002
185.341,0.6772,0.6527,-0.0245,-0.002
185.391,0.6771,0.6527,-0.0244,-0.002
185.441,0.6771,0.6527,-0.0244,-0.002
185.491,0.6771,0.6527,-0.0244,-0.002
185.541,0.6771,0.6527,-0.0244,-0.002
185.591,0.6771,0.6527,-0.0244,0.0
185.641,0.6771,0.6527,-0.0244,0.0
185.691,0.6771,0.6527,-0.0244,0.0
185.741,0.6773,0.6527,-0.0246,0.0
185.791,0.6773,0.6527,-0.0246,0.0
185.841,0.6773,0.6527,-0.0246,0.0
185.891,0.6775,0.6527,-0.0248,0.0
185.941,0.6776,0.6527,-0.0249,0.0
185.991,0.6776,0.6527,-0.0249,0.0
186.041,0.6777,0.6527,-0.025,0.0
186.091,0.6777,0.6527,-0.025,0.0
186.143,0.6777,0.6527,-0.025,0.0
186.192,0.6778,0.6527,-0.0251,0.0
186.242,0.6778,0.6527,-0.0251,0.0
186.292,0.6778,0.6527,-0.0251,0.0
186.342,0.678,0.6527,-0.0253,0.0
186.392,0.6781,0.6527,-0.0254,0.0
186.442,0.6782,0.6527,-0.0255,0.002
186.492,0.6783,0.6527,-0.0256,0.002
186.542,0.6784,0.6527,-0.0257,0.002
186.592,0.6784,0.6527,-0.0257,0.002
186.642,0.6784,0.6527,-0.0257,0.002
186.692,0.6784,0.6527,-0.0257,0.002
186.742,0.6784,0.6527,-0.0257,0.002
186.792,0.6784,0.6527,-0.0257,0.0
186.842,0.6784,0.6527,-0.0257,0.0
186.892,0.6784,0.6527,-0.0257,0.0
186.942,0.6784,0.6527,-0.0257,0.0
186.992,0.6784,0.6527,-0.0257,0.0
187.042,0.6784,0.6527,-0.0257,0.0
187.092,0.6784,0.6527,-0.0257,0.0
187.142,0.6784,0.6527,-0.0257,0.0
187.192,0.6784,0.6527,-0.0257,0.0
187.242,0.6782,0.6527,-0.0255,0.0
187.292,0.6781,0.6527,-0.0254,0.0
187.342,0.6781,0.6527,-0.0254,0.0
187.392,0.6781,0.6527,-0.0254,0.0
187.442,0.6781,0.6527,-0.0254,0.0
187.492,0.6779,0.6527,-0.0252,0.0
187.542,0.6778,0.6527,-0.0251,0.0
187.592,0.6777,0.6527,-0.025,-0.002
187.642,0.6777,0.6527,-0.025,-0.002
187.692,0.6777,0.6527,-0.025,0.0
187.742,0.6777,0.6527,-0.025,0.0
187.792,0.6777,0.6527,-0.025,0.0
187.842,0.6777,0.6527,-0.025,0.0
187.892,0.6776,0.6527,-0.0249,0.0
187.942,0.6776,0.6527,-0.0249,0.0
187.992,0.6776,0.6527,-0.0249,0.0
